748566.36901, 3,   0.800,  5.907,  7.995, 4,   0.007, -0.143, -0.041, 5,  -1.740,-45.720,-11.880
748566.38901, 3,   0.740,  5.916,  8.176, 4,  -0.014, -0.091,  0.010, 5,  -1.740,-44.940,-12.060
748566.40901, 3,   0.742,  5.912,  7.815, 4,  -0.013, -0.055,  0.062, 5,  -1.500,-45.120,-12.420
748566.42901, 3,   0.792,  5.854,  7.477, 4,   0.002, -0.102,  0.088, 5,  -1.440,-45.600,-12.600
748566.44901, 3,   0.845,  5.775,  7.245, 4,   0.063, -0.106,  0.069, 5,  -1.800,-45.960,-12.540
748566.46901, 3,   1.001,  5.734,  7.231, 4,   0.087, -0.011,  0.031, 5,  -1.800,-46.560,-12.420
748566.48901, 3,   0.910,  5.730,  7.655, 4,   0.015,  0.070,  0.026, 5,  -1.920,-46.560,-12.240
748566.50901, 3,   0.527,  5.794,  8.109, 4,  -0.089,  0.119,  0.055, 5,  -2.280,-46.380,-11.580
748566.53106, 3,   0.582,  5.773,  8.256, 4,  -0.217,  0.005,  0.036, 5,  -1.800,-46.260,-11.220
748566.55106, 3,   0.685,  5.720,  8.275, 4,  -0.235,  0.033, -0.023, 5,  -1.200,-46.380,-11.340
748566.57106, 3,   0.567,  5.643,  8.117, 4,  -0.226,  0.095, -0.059, 5,  -0.660,-46.200,-11.220
748566.59106, 3,   0.591,  5.500,  8.026, 4,  -0.167,  0.194, -0.044, 5,  -0.360,-46.140,-11.580
748566.61106, 3,   0.560,  5.526,  7.963, 4,  -0.078,  0.200,  0.017, 5,  -0.540,-45.780,-11.640
748566.63106, 3,   1.039,  5.452,  7.722, 4,  -0.023,  0.196,  0.058, 5,  -0.720,-45.360,-11.700
748566.65106, 3,   1.168,  5.598,  8.093, 4,  -0.008,  0.255,  0.085, 5,  -1.080,-45.420,-11.700
748566.67106, 3,   0.457,  5.926,  8.505, 4,  -0.017,  0.410,  0.101, 5,  -1.080,-45.300,-11.700
748566.69106, 3,   0.072,  5.600,  8.291, 4,   0.002,  0.655,  0.033, 5,  -0.660,-45.300,-11.880
748566.71106, 3,   0.036,  5.560,  7.911, 4,   0.069,  0.740,  0.010, 5,  -0.960,-45.780,-12.060
748566.73106, 3,  -0.196,  5.698,  7.463, 4,   0.176,  0.700,  0.024, 5,  -0.780,-46.020,-12.060
748566.75106, 3,  -0.244,  5.694,  7.394, 4,   0.211,  0.629,  0.019, 5,  -0.780,-46.500,-12.060
748566.77106, 3,  -0.165,  5.964,  7.714, 4,   0.115,  0.547,  0.005, 5,  -0.600,-46.860,-12.060
748566.79106, 3,  -0.493,  5.268,  8.179, 4,  -0.085,  0.719, -0.021, 5,   0.300,-46.380,-12.180
748566.81106, 3,  -0.579,  5.227,  8.505, 4,  -0.212,  0.832, -0.099, 5,  -0.300,-46.560,-12.360
748566.83106, 3,  -0.448,  5.792,  8.476, 4,  -0.216,  0.823, -0.114, 5,  -0.120,-46.620,-13.080
748566.85106, 3,  -1.003,  5.950,  8.162, 4,  -0.118,  0.872, -0.121, 5,  -0.180,-46.500,-13.380
748566.87106, 3,  -0.852,  5.720,  8.047, 4,   0.060,  0.716, -0.114, 5,  -0.240,-46.800,-13.320
748566.89106, 3,  -0.709,  5.382,  7.863, 4,   0.175,  0.312, -0.001, 5,   0.540,-46.560,-13.560
748566.91106, 3,  -0.625,  5.404,  7.755, 4,   0.234, -0.012,  0.098, 5,   0.720,-46.200,-13.380
748566.93106, 3,  -0.254,  5.524,  7.674, 4,   0.271, -0.259,  0.136, 5,   0.780,-46.080,-13.380
748566.95106, 3,  -0.247,  5.936,  7.425, 4,   0.308, -0.386,  0.234, 5,   0.480,-46.140,-13.140
748566.97106, 3,  -0.041,  6.072,  7.528, 4,   0.350, -0.409,  0.295, 5,   0.660,-46.620,-12.900
748566.99106, 3,  -0.311,  5.830,  7.461, 4,   0.296, -0.399,  0.277, 5,   0.720,-46.500,-12.600
748567.01106, 3,  -0.723,  5.497,  7.188, 4,   0.151, -0.406,  0.217, 5,   0.720,-46.260,-12.420
748567.03106, 3,  -0.632,  5.591,  7.279, 4,   0.026, -0.450,  0.139, 5,   0.660,-45.900,-12.180
748567.05106, 3,   0.517,  6.489,  8.162, 4,  -0.066, -0.472,  0.158, 5,   0.600,-45.360,-12.300
748567.07106, 3,   0.788,  6.912,  8.308, 4,  -0.166, -0.478,  0.263, 5,   0.240,-45.900,-12.060
748567.09106, 3,   0.453,  6.386,  8.287, 4,  -0.262, -0.315,  0.303, 5,  -0.120,-46.740,-12.180
748567.11106, 3,  -0.002,  5.675,  8.062, 4,  -0.258, -0.218,  0.168, 5,  -0.060,-47.100,-12.600
748567.13106, 3,   0.144,  5.651,  7.786, 4,  -0.199, -0.206, -0.039, 5,  -0.300,-47.160,-12.420
748567.15106, 3,   0.402,  5.627,  7.722, 4,  -0.167, -0.226, -0.111, 5,  -0.120,-47.100,-12.360
748567.17106, 3,   0.469,  5.584,  7.825, 4,  -0.159, -0.287, -0.063, 5,  -0.240,-46.860,-12.000
748567.19106, 3,   0.359,  5.454,  7.882, 4,  -0.175, -0.273, -0.043, 5,  -0.300,-46.680,-11.820
748567.21106, 3,   0.350,  5.500,  8.133, 4,  -0.224, -0.239, -0.075, 5,  -0.540,-46.800,-11.640
748567.23106, 3,   0.555,  5.581,  8.418, 4,  -0.260, -0.290, -0.089, 5,  -0.720,-46.800,-11.340
748567.25106, 3,   0.642,  5.490,  8.531, 4,  -0.262, -0.314, -0.029, 5,  -0.360,-46.860,-11.700
748567.27106, 3,   0.515,  5.370,  8.421, 4,  -0.221, -0.310,  0.029, 5,  -0.360,-46.920,-11.700
748567.29106, 3,   0.441,  5.378,  8.246, 4,  -0.139, -0.340,  0.026, 5,  -0.420,-46.560,-11.580
748567.31106, 3,   0.603,  5.531,  8.105, 4,  -0.030, -0.277,  0.004, 5,  -0.660,-46.320,-11.880
748567.33106, 3,   0.702,  5.624,  8.078, 4,   0.089, -0.121,  0.037, 5,  -1.080,-46.260,-11.220
748567.35106, 3,   0.716,  5.713,  8.066, 4,   0.200,  0.044,  0.101, 5,  -1.140,-46.680,-11.160
748567.37106, 3,   0.816,  5.691,  7.913, 4,   0.248,  0.129,  0.124, 5,  -0.960,-46.680,-11.220
748567.39106, 3,   0.792,  5.639,  7.789, 4,   0.232,  0.117,  0.089, 5,  -0.960,-46.800,-11.100
748567.41106, 3,   0.656,  5.687,  7.863, 4,   0.201,  0.018,  0.043, 5,  -0.480,-46.560,-11.580
748567.43106, 3,   0.615,  5.663,  7.990, 4,   0.184, -0.044,  0.012, 5,  -0.960,-46.140,-11.340
748567.45106, 3,   0.551,  5.579,  7.980, 4,   0.168, -0.004, -0.022, 5,  -1.260,-46.560,-11.280
748567.47106, 3,   0.462,  5.694,  7.978, 4,   0.161,  0.021, -0.029, 5,  -1.020,-46.620,-11.640
748567.49106, 3,   0.345,  5.880,  7.956, 4,   0.178,  0.085, -0.009, 5,  -1.380,-46.620,-11.940
748567.51106, 3,   0.318,  5.991,  7.810, 4,   0.233,  0.212,  0.004, 5,  -1.260,-46.920,-12.000
748567.53106, 3,   0.249,  5.974,  7.623, 4,   0.299,  0.280,  0.019, 5,  -1.440,-47.040,-12.360
748567.55106, 3,   0.283,  6.077,  7.578, 4,   0.330,  0.236,  0.051, 5,  -1.620,-47.220,-11.760
748567.57106, 3,   0.417,  6.113,  7.377, 4,   0.315,  0.210,  0.071, 5,  -1.500,-47.940,-11.820
748567.59106, 3,   0.642,  6.086,  7.319, 4,   0.275,  0.192,  0.078, 5,  -1.260,-47.940,-11.880
748567.61106, 3,   0.663,  6.103,  7.463, 4,   0.227,  0.124,  0.077, 5,  -1.260,-47.940,-12.120
748567.63106, 3,   0.453,  6.153,  7.652, 4,   0.167,  0.038,  0.091
748567.65106, 3,   0.304,  6.110,  7.700, 4,   0.106,  0.014,  0.076, 5,  -1.800,-47.280,-11.400
748567.67106, 3,   0.294,  6.122,  7.767, 4,   0.069,  0.058,  0.027, 5,  -2.040,-47.160,-11.340
748567.69106, 3,   0.249,  6.134,  7.652, 4,   0.065,  0.079,  0.000, 5,  -2.040,-46.980,-10.920
748567.71106, 3,   0.251,  6.141,  7.499, 4,   0.081,  0.066,  0.010, 5,  -1.980,-46.920,-11.400
748567.73106, 3,   0.237,  6.201,  7.346, 4,   0.104,  0.051,  0.021, 5,  -1.680,-46.920,-11.820
748567.75106, 3,   0.259,  6.216,  7.384, 4,   0.103,  0.020,  0.022, 5,  -1.860,-46.860,-11.880
748567.77106, 3,   0.405,  6.175,  7.430, 4,   0.060, -0.060,  0.011, 5,  -1.860,-47.040,-12.360
748567.79106, 3,   0.678,  6.000,  7.355, 4,  -0.007, -0.130,  0.008, 5,  -1.440,-46.920,-12.360
748567.81106, 3,   0.960,  5.945,  7.197, 4,  -0.060, -0.142,  0.007, 5,  -1.620,-46.920,-12.120
748567.83106, 3,   0.939,  5.758,  7.257, 4,  -0.086, -0.092,  0.029, 5,  -1.020,-47.100,-12.120
748567.85106, 3,   0.498,  6.065,  7.817, 4,  -0.080, -0.003,  0.057, 5,  -1.020,-47.160,-12.000
748567.87106, 3,   0.074,  6.309,  8.337, 4,  -0.093,  0.085,  0.035, 5,  -1.260,-47.340,-11.340
748567.89106, 3,  -0.113,  6.158,  8.481, 4,  -0.154,  0.108, -0.019, 5,  -1.020,-47.640,-11.760
748567.91106, 3,   0.045,  5.933,  8.246, 4,  -0.214,  0.052, -0.089, 5,  -1.380,-47.400,-11.580
748567.93106, 3,   0.350,  5.957,  7.791, 4,  -0.196,  0.024, -0.124, 5,  -1.560,-47.400,-11.580
748567.95106, 3,   0.534,  5.969,  7.350, 4,  -0.059, -0.002, -0.082, 5,  -1.920,-47.220,-12.300
748567.97106, 3,   0.500,  6.038,  7.042, 4,   0.111, -0.039, -0.001, 5,  -1.860,-47.520,-12.120
748567.99106, 3,   0.373,  6.144,  7.169, 4,   0.194, -0.024,  0.037, 5,  -1.860,-47.880,-12.420
748568.01106, 3,   0.407,  6.235,  7.542, 4,   0.046,  0.040,  0.019, 5,  -1.800,-47.880,-12.420
748568.03106, 3,   0.654,  6.113,  7.698, 4,  -0.084,  0.027, -0.004, 5,  -1.620,-47.640,-12.540
748568.05106, 3,   0.527,  5.924,  7.753, 4,  -0.145,  0.009, -0.011, 5,  -1.500,-47.280,-12.540
748568.07106, 3,   0.294,  5.952,  7.825, 4,  -0.108,  0.045, -0.001, 5,  -1.320,-47.340,-12.660
748568.09106, 3,   0.294,  6.010,  7.956, 4,  -0.046,  0.068,  0.014, 5,  -0.840,-47.400,-12.840
748568.11106, 3,   0.350,  6.027,  7.920, 4,  -0.017,  0.068,  0.026, 5,  -0.120,-47.280,-12.600
748568.13106, 3,   0.280,  5.950,  7.779, 4,  -0.006,  0.038,  0.026, 5,  -0.360,-47.520,-12.360
748568.15106, 3,   0.235,  6.038,  7.683, 4,   0.019,  0.024,  0.011, 5,  -0.420,-47.580,-11.940
748568.17106, 3,   0.338,  6.074,  7.597, 4,   0.045,  0.024,  0.011, 5,  -1.080,-48.060,-11.280
748568.19106, 3,   0.345,  6.038,  7.525, 4,   0.053,  0.007,  0.024, 5,  -1.620,-48.540,-10.920
748568.21106, 3,   0.385,  6.007,  7.580, 4,   0.024, -0.010,  0.022, 5,  -1.380,-48.660,-10.920
748568.23106, 3,   0.378,  6.062,  7.667, 4,  -0.019, -0.002,  0.007, 5,  -1.200,-48.540,-11.040
748568.25106, 3,   0.438,  6.031,  7.717, 4,  -0.046,  0.011,  0.008, 5,  -0.660,-47.940,-11.460
748568.27106, 3,   0.424,  6.034,  7.714, 4,  -0.052,  0.042,  0.016, 5,  -0.540,-47.820,-11.580
748568.29106, 3,   0.443,  5.976,  7.791, 4,  -0.044,  0.058,  0.027, 5,  -0.480,-47.640,-11.700
748568.31106, 3,   0.316,  6.017,  7.901, 4,  -0.024,  0.055,  0.032, 5,  -1.080,-47.640,-11.580
748568.33106, 3,   0.340,  5.933,  7.880, 4,  -0.013,  0.030,  0.025, 5,  -1.320,-47.640,-11.640
748568.35106, 3,   0.271,  5.962,  7.815, 4,  -0.008, -0.002,  0.007, 5,  -1.620,-47.580,-11.400
748568.37106, 3,   0.244,  6.036,  7.669, 4,   0.009, -0.013, -0.006, 5,  -2.040,-47.580,-11.580
748568.39106, 3,   0.187,  6.055,  7.655, 4,   0.040,  0.003, -0.003, 5,  -1.680,-47.640,-11.760
748568.41106, 3,   0.249,  6.070,  7.595, 4,   0.059,  0.018,  0.007, 5,  -1.320,-47.820,-11.220
748568.43106, 3,   0.395,  6.010,  7.523, 4,   0.049,  0.021,  0.014, 5,  -0.780,-48.000,-11.580
748568.45106, 3,   0.481,  6.019,  7.499, 4,   0.027,  0.022,  0.024, 5,  -0.840,-48.180,-11.520
748568.47106, 3,   0.431,  6.027,  7.480, 4,   0.007,  0.041,  0.032, 5,  -1.020,-48.360,-11.640
748568.49106, 3,   0.378,  5.991,  7.731, 4,  -0.021,  0.058,  0.027, 5,  -1.140,-48.480,-11.640
748568.51106, 3,   0.505,  5.983,  7.822, 4,  -0.059,  0.059,  0.014, 5,  -1.440,-48.300,-11.400
748568.53106, 3,   0.455,  5.909,  7.868, 4,  -0.096,  0.010,  0.004, 5,  -1.500,-48.120,-11.220
748568.55106, 3,   0.266,  5.952,  7.983, 4,  -0.111, -0.007, -0.011, 5,  -1.260,-47.760,-11.280
748568.57106, 3,   0.223,  5.964,  7.923, 4,  -0.077,  0.036, -0.028, 5,  -1.560,-47.640,-11.760
748568.59106, 3,   0.208,  5.952,  7.832, 4,  -0.013,  0.017, -0.015, 5,  -1.440,-47.880,-12.000
748568.61106, 3,   0.184,  5.952,  7.688, 4,   0.027, -0.018, -0.004, 5,  -1.200,-48.000,-11.760
748568.63106, 3,   0.204,  6.027,  7.621, 4,   0.036, -0.019, -0.015, 5,  -1.080,-47.640,-11.460
748568.65106, 3,   0.244,  6.034,  7.547, 4,   0.039, -0.011, -0.011, 5,  -1.020,-47.520,-11.520
748568.67106, 3,   0.390,  6.017,  7.540, 4,   0.036, -0.015,  0.002, 5,  -1.080,-47.340,-11.160
748568.69106, 3,   0.474,  5.962,  7.525, 4,   0.003, -0.002,  0.007, 5,  -1.140,-47.340,-11.460
748568.71106, 3,   0.527,  5.926,  7.564, 4,  -0.042, -0.011,  0.004, 5,  -1.680,-47.580,-11.700
748568.73106, 3,   0.486,  5.873,  7.767, 4,  -0.073, -0.027,  0.000, 5,  -1.440,-47.520,-11.220
748568.75106, 3,   0.383,  5.931,  7.942, 4,  -0.100, -0.037, -0.007, 5,  -1.200,-47.400,-11.220
748568.77106, 3,   0.283,  5.878,  8.016, 4,  -0.131, -0.031, -0.027, 5,  -1.200,-47.160,-11.220
748568.79106, 3,   0.290,  5.864,  8.145, 4,  -0.136, -0.043, -0.047, 5,  -1.200,-47.280,-10.920
748568.81106, 3,   0.204,  5.936,  7.999, 4,  -0.101, -0.033, -0.048, 5,  -1.320,-47.880,-11.580
748568.83106, 3,   0.184,  5.926,  7.815, 4,  -0.038, -0.012, -0.029, 5,  -1.440,-48.420,-11.700
748568.85106, 3,   0.196,  5.962,  7.647, 4,   0.035, -0.004, -0.012, 5,  -1.320,-48.240,-11.640
748568.87106, 3,   0.290,  5.962,  7.556, 4,   0.078,  0.017,  0.001, 5,  -0.960,-48.360,-11.880
748568.89106, 3,   0.429,  5.938,  7.571, 4,   0.078,  0.013,  0.010, 5,  -0.840,-48.000,-11.520
748568.91106, 3,   0.453,  5.947,  7.628, 4,   0.042, -0.001,  0.019, 5,  -0.900,-47.520,-11.880
748568.93106, 3,   0.536,  5.845,  7.719, 4,   0.000, -0.002,  0.018, 5,  -0.900,-47.820,-11.640
748568.95106, 3,   0.431,  5.897,  7.796, 4,  -0.033,  0.011,  0.011, 5,  -1.320,-47.760,-11.400
748568.97106, 3,   0.359,  5.864,  7.896, 4,  -0.053,  0.022,  0.006, 5,  -1.620,-47.700,-11.220
748568.99106, 3,   0.342,  5.873,  7.992, 4,  -0.045,  0.023,  0.002, 5,  -1.560,-48.060,-11.100
748569.01106, 3,   0.297,  5.873,  7.997, 4,  -0.031,  0.016, -0.004, 5,  -1.560,-47.640,-10.920
748569.03106, 3,   0.239,  5.885,  7.935, 4,  -0.019, -0.004, -0.014, 5,  -1.080,-47.760,-11.160
748569.05106, 3,   0.271,  5.936,  7.834, 4,   0.007, -0.028, -0.018, 5,  -0.720,-48.060,-11.340
748569.07106, 3,   0.249,  6.000,  7.652, 4,   0.050, -0.022, -0.014, 5,  -0.900,-48.000,-11.400
748569.09106, 3,   0.242,  5.979,  7.559, 4,   0.084, -0.007, -0.001, 5,  -1.020,-48.360,-11.760
748569.11106, 3,   0.388,  5.955,  7.525, 4,   0.094,  0.018,  0.005, 5,  -1.140,-47.880,-11.580
748569.13106, 3,   0.488,  5.979,  7.588, 4,   0.081,  0.016,  0.013, 5,  -1.440,-47.820,-11.820
748569.15106, 3,   0.493,  5.962,  7.731, 4,   0.042,  0.016,  0.024, 5,  -1.560,-47.700,-11.280
748569.17106, 3,   0.429,  5.912,  7.798, 4,   0.003,  0.023,  0.024, 5,  -1.260,-47.520,-11.100
748569.19106, 3,   0.297,  5.878,  7.899, 4,  -0.023,  0.027,  0.014, 5,  -1.260,-47.820,-11.220
748569.21106, 3,   0.242,  5.959,  7.971, 4,  -0.028,  0.019, -0.002, 5,  -1.260,-47.820,-10.980
748569.23106, 3,   0.204,  6.007,  7.911, 4,  -0.016,  0.008, -0.016, 5,  -0.960,-48.120,-11.280
748569.25106, 3,   0.237,  6.048,  7.865, 4,   0.001, -0.000, -0.017, 5,  -1.080,-48.180,-11.580
748569.27106, 3,   0.278,  6.062,  7.719, 4,   0.031, -0.013, -0.014, 5,  -1.080,-47.940,-11.520
748569.29106, 3,   0.290,  5.981,  7.621, 4,   0.065, -0.021, -0.005, 5,  -0.780,-47.520,-11.520
748569.31106, 3,   0.321,  5.912,  7.657, 4,   0.089, -0.039,  0.005, 5,  -1.020,-47.340,-11.520
748569.33106, 3,   0.421,  5.936,  7.726, 4,   0.109, -0.029,  0.017, 5,  -1.140,-47.460,-10.980
748569.35106, 3,   0.474,  5.936,  7.793, 4,   0.109, -0.018,  0.026, 5,  -1.380,-47.700,-11.160
748569.37106, 3,   0.484,  6.139,  7.975, 4,   0.086, -0.012,  0.029, 5,  -1.800,-47.880,-11.220
748569.39106, 3,   0.524,  6.390,  7.796, 4,   0.074,  0.013,  0.019, 5,  -1.680,-48.120,-11.340
748569.41106, 3,   0.816,  6.443,  7.336, 4,   0.086,  0.018,  0.005, 5,  -1.860,-48.480,-11.640
748569.43106, 3,   0.773,  6.024,  7.374, 4,   0.106, -0.040,  0.012, 5,  -1.500,-48.300,-10.860
748569.45106, 3,   0.493,  6.007,  7.396, 4,   0.101, -0.168,  0.069, 5,  -0.840,-48.300,-11.040
748569.47106, 3,  -0.158,  5.715,  7.633, 4,   0.030, -0.281,  0.107, 5,  -1.260,-48.240,-11.220
748569.49106, 3,  -0.223,  5.452,  8.004, 4,   0.049, -0.040,  0.086, 5,  -1.320,-48.060,-11.460
748569.51106, 3,   0.053,  5.876,  8.176, 4,   0.138,  0.187,  0.228, 5,  -1.560,-48.300,-11.940
748569.53106, 3,   0.024,  6.254,  7.939, 4,   0.265,  0.413,  0.430, 5,  -2.520,-48.180,-11.580
748569.55106, 3,   0.261,  6.558,  7.741, 4,   0.480,  0.498,  0.493, 5,  -2.520,-47.700,-11.160
748569.57106, 3,   0.725,  6.793,  7.556, 4,   0.622,  0.411,  0.472, 5,  -2.520,-47.640,-10.980
748569.59106, 3,   0.464,  6.498,  7.758, 4,   0.633,  0.232,  0.370, 5,  -3.180,-47.700,-10.440
748569.61106, 3,   0.323,  6.814,  7.643, 4,   0.526, -0.150,  0.260, 5,  -3.420,-47.940,-10.560
748569.63106, 3,   2.057,  6.807,  6.857, 4,   0.389, -0.624,  0.211, 5,  -3.960,-47.940,-10.500
748569.65106, 3,   1.796,  6.386,  6.757, 4,   0.316, -1.126,  0.265, 5,  -4.380,-47.820,-10.440
748569.67106, 3,   1.537,  5.957,  6.443, 4,   0.236, -1.475,  0.162, 5,  -4.800,-47.580,-10.560
748569.69106, 3,   1.659,  6.311,  6.493, 4,   0.108, -1.363, -0.100, 5,  -4.620,-47.520,-10.140
748569.71106, 3,   1.595,  6.553,  6.513, 4,   0.025, -1.022, -0.199, 5,  -5.040,-47.460,-10.320
748569.73106, 3,   1.358,  6.666,  6.613, 4,   0.012, -0.733, -0.225, 5,  -5.340,-47.280, -9.600
748569.75106, 3,   1.269,  6.752,  6.510, 4,   0.005, -0.351, -0.219, 5,  -5.580,-47.520, -9.480
748569.77106, 3,   1.238,  6.814,  6.388, 4,   0.017,  0.005, -0.189, 5,  -5.580,-47.220, -9.300
748569.79106, 3,   1.197,  6.630,  6.362, 4,   0.007,  0.283, -0.148, 5,  -5.340,-47.220, -9.360
748569.81106, 3,   1.008,  6.594,  6.532, 4,  -0.085,  0.535, -0.146, 5,  -5.400,-47.880, -9.720
748569.83106, 3,   1.190,  6.694,  6.754, 4,  -0.224,  0.590, -0.141, 5,  -5.040,-47.400, -9.480
748569.85106, 3,   1.329,  6.477,  7.178, 4,  -0.332,  0.436, -0.097, 5,  -5.280,-47.640, -9.660
748569.87106, 3,   1.243,  6.331,  7.714, 4,  -0.435,  0.311, -0.025, 5,  -4.800,-47.640, -9.480
748569.89106, 3,   0.986,  6.256,  8.114, 4,  -0.488,  0.291, -0.022, 5,  -4.620,-46.800, -9.600
748569.91106, 3,   0.838,  6.319,  8.275, 4,  -0.460,  0.291, -0.061, 5,  -3.900,-46.800,-10.140
748569.93106, 3,   0.778,  6.292,  8.176, 4,  -0.362,  0.217, -0.088, 5,  -3.660,-46.920,-10.560
748569.95106, 3,   0.742,  6.194,  7.947, 4,  -0.222,  0.118, -0.081, 5,  -3.600,-46.500,-10.800
748569.97106, 3,   0.747,  6.096,  7.772, 4,  -0.065,  0.075, -0.058, 5,  -3.180,-47.160,-11.040
748569.99106, 3,   0.876,  6.153,  7.633, 4,   0.073,  0.060, -0.027, 5,  -3.480,-47.400,-10.860
748570.01106, 3,   0.900,  6.393,  7.568, 4,   0.170,  0.121, -0.006, 5,  -3.240,-47.460,-10.620
748570.03106, 3,   0.838,  6.546,  7.317, 4,   0.244,  0.252,  0.008, 5,  -3.420,-47.520,-10.380
748570.05106, 3,   0.788,  6.527,  7.039, 4,   0.297,  0.332,  0.024, 5,  -3.720,-47.640,-10.320
748570.07106, 3,   0.766,  6.445,  6.867, 4,   0.299,  0.292,  0.024, 5,  -3.840,-47.760,-10.500
748570.09106, 3,   0.792,  6.436,  6.920, 4,   0.256,  0.197,  0.013, 5,  -4.020,-47.280,-10.620
748570.11106, 3,   0.687,  6.580,  7.092, 4,   0.195,  0.128,  0.010, 5,  -3.840,-47.700,-10.680
748570.13106, 3,   0.460,  6.671,  7.260, 4,   0.126,  0.161,  0.013, 5,  -3.480,-47.400,-10.740
